,syllable,position,frequency_pos,frequency,pval_uniform
7356,k_ɛ_l_p,1,1,1,0.0
7357,k_ɛ_m_p_t,2,1,1,0.0
7358,k_ɛ_p_t,1,210,211,0.0
7359,k_ɛ_p_t,2,1,211,0.0
7360,k_ɛ_s,1,0,3,0.2355481345110688
7361,k_ɛ_s,2,3,3,0.2355481345110688
7362,k_ɛ_t,2,0,4,0.3786429146367648
7363,k_ɛ_t,3,4,4,0.3786429146367648
7364,k_n̩,2,3,3,0.2355481345110688
7365,k_n̩,3,0,3,0.2355481345110688
7366,k_n̩,4,0,3,0.2355481345110688
7367,k_ɪ,1,331,746,0.0
7368,k_ɪ,2,374,746,0.0
7369,k_ɪ,3,19,746,0.0
7370,k_ɪ,4,21,746,0.0
7371,k_ɪ,5,1,746,0.0
7372,k_ɪ_ŋ,1,122,2496,0.0
7373,k_ɪ_ŋ,2,2293,2496,0.0
7374,k_ɪ_ŋ,3,60,2496,0.0
7375,k_ɪ_ŋ,4,20,2496,0.0
7376,k_ɪ_ŋ,5,1,2496,0.0
7377,k_ɪ_ŋ_z,1,12,34,0.5568754007380342
7378,k_ɪ_ŋ_z,2,21,34,0.5568754007380342
7379,k_ɪ_ŋ_z,3,0,34,0.5568754007380342
7380,k_ɪ_ŋ_z,4,1,34,0.5568754007380342
7381,k_ɪ_ʃ,2,14,14,0.9982253065955268
7382,k_ɪ_dʒ,2,24,24,0.7301252296475932
7383,k_ɪ_dʒ,3,0,24,0.7301252296475932
7384,k_ɪ_d,1,50,133,0.0
7385,k_ɪ_d,2,83,133,0.0
7386,k_ɪ_d,3,0,133,0.0
7387,k_ɪ_d_z,1,51,53,0.3360612778790799
7388,k_ɪ_d_z,2,2,53,0.3360612778790799
7389,k_ɪ_k,1,21,31,0.6028224415841186
7390,k_ɪ_k,2,8,31,0.6028224415841186
7391,k_ɪ_k,3,2,31,0.6028224415841186
7392,k_ɪ_k,4,0,31,0.6028224415841186
7393,k_ɪ_k_s,1,5,5,0.4896358490926503
7394,k_ɪ_k_s,2,0,5,0.4896358490926503
7395,k_ɪ_k_s,3,0,5,0.4896358490926503
7396,k_ɪ_k_t,1,20,20,0.8208130603464577
7397,k_ɪ_k_t,2,0,20,0.8208130603464577
7398,k_ɪ_l,1,79,81,0.1250829341833433
7399,k_ɪ_l,3,2,81,0.1250829341833433
7400,k_ɪ_l_d,1,95,95,0.0457826261480284
7401,k_ɪ_l_n,1,1,1,0.0
7402,k_ɪ_l_n,2,0,1,0.0
7403,k_ɪ_l_n_z,1,1,1,0.0
7404,k_ɪ_l_n_z,2,0,1,0.0
7405,k_ɪ_l_t,1,1,1,0.0
7406,k_ɪ_l_z,1,8,8,0.7234184599172108
7407,k_ɪ_m,2,1,1,0.0
7408,k_ɪ_n,1,9,58,0.2912195840865289
7409,k_ɪ_n,2,48,58,0.2912195840865289
7410,k_ɪ_n,3,1,58,0.2912195840865289
7411,k_ɪ_n,6,0,58,0.2912195840865289
7412,k_ɪ_n_d,1,1,1,0.0
7413,k_ɪ_n_d,2,0,1,0.0
7414,k_ɪ_n_t,1,17,17,0.9016509460184804
7415,k_ɪ_n_z,1,1,21,0.7965445414407768
7416,k_ɪ_n_z,2,20,21,0.7965445414407768
7417,k_ɪ_n_z,3,0,21,0.7965445414407768
7418,k_ɪ_n_z,6,0,21,0.7965445414407768
7419,k_ɪ_s,1,29,45,0.4174515300369579
7420,k_ɪ_s,2,16,45,0.4174515300369579
7421,k_ɪ_s,3,0,45,0.4174515300369579
7422,k_ɪ_s,4,0,45,0.4174515300369579
7423,k_ɪ_s_t,1,30,47,0.3958217757782833
7424,k_ɪ_s_t,2,9,47,0.3958217757782833
7425,k_ɪ_s_t,3,8,47,0.3958217757782833
7426,k_ɪ_s_t,5,0,47,0.3958217757782833
7427,k_ɪ_s_t_s,2,0,6,0.5803236797915148
7428,k_ɪ_s_t_s,3,6,6,0.5803236797915148
7429,k_ɪ_s_t_s,5,0,6,0.5803236797915148
7430,k_ɪ_t,1,8,397,0.0
7431,k_ɪ_t,2,376,397,0.0
7432,k_ɪ_t,3,5,397,0.0
7433,k_ɪ_t,4,8,397,0.0
7434,k_ɪ_t,5,0,397,0.0
7435,k_ɪ_t,6,0,397,0.0
7436,k_ɪ_t_s,1,1,123,0.0
7437,k_ɪ_t_s,2,117,123,0.0
7438,k_ɪ_t_s,3,1,123,0.0
7439,k_ɪ_t_s,4,4,123,0.0
7440,k_ɪ_t_s,5,0,123,0.0
7441,k_ɪ_t_s,6,0,123,0.0
7442,k_ɪ_z,2,20,24,0.7301252296475932
7443,k_ɪ_z,3,2,24,0.7301252296475932
7444,k_ɪ_z,4,2,24,0.7301252296475932
7445,k_l̩,2,614,2230,0.0
7446,k_l̩,3,824,2230,0.0
7447,k_l̩,4,539,2230,0.0
7448,k_l̩,5,243,2230,0.0
7449,k_l̩,6,8,2230,0.0
7450,k_l̩,7,2,2230,0.0
7451,k_l̩,8,0,2230,0.0
7452,k_l̩_d,2,44,49,0.3750935278278183
7453,k_l̩_d,3,5,49,0.3750935278278183
7454,k_l̩_z,2,88,200,0.0
7455,k_l̩_z,3,105,200,0.0
7456,k_l̩_z,4,4,200,0.0
7457,k_l̩_z,5,3,200,0.0
7458,k_l̩_z,6,0,200,0.0
7459,k_l̩_z,7,0,200,0.0
7460,k_l̩_z,8,0,200,0.0
7461,k_ɒ,1,1257,1525,0.0
7462,k_ɒ,2,260,1525,0.0
7463,k_ɒ,3,8,1525,0.0
7464,k_ɒ,4,0,1525,0.0
7465,k_ɒ,5,0,1525,0.0
7466,k_ɒ,6,0,1525,0.0
7467,k_ɒ_ŋ,1,120,125,0.0
7468,k_ɒ_ŋ,2,5,125,0.0
7469,k_ɒ_ŋ,3,0,125,0.0
7470,k_ɒ_ŋ,4,0,125,0.0
7471,k_ɒ_b,1,5,5,0.4896358490926503
7472,k_ɒ_b,2,0,5,0.4896358490926503
7473,k_ɒ_d,1,10,10,0.8344113943730964
7474,k_ɒ_f,1,11,11,0.881819246751963
7475,k_ɒ_f,3,0,11,0.881819246751963
7476,k_ɒ_f_s,1,2,2,0.0338673693563189
7477,k_ɒ_f_s,3,0,2,0.0338673693563189
7478,k_ɒ_f_t,1,5,5,0.4896358490926503
7479,k_ɒ_ɡ,1,2,3,0.2355481345110688
7480,k_ɒ_ɡ,2,1,3,0.2355481345110688
7481,k_ɒ_ɡ,4,0,3,0.2355481345110688
7482,k_ɒ_ɡ_z,1,1,1,0.0
7483,k_ɒ_k,1,23,30,0.6191322951917076
7484,k_ɒ_k,2,6,30,0.6191322951917076
7485,k_ɒ_k,3,1,30,0.6191322951917076
7486,k_ɒ_k,4,0,30,0.6191322951917076
7487,k_ɒ_k_s,1,1,2,0.0338673693563189
7488,k_ɒ_k_s,2,1,2,0.0338673693563189
7489,k_ɒ_k_s,3,0,2,0.0338673693563189
7490,k_ɒ_k_t,1,5,5,0.4896358490926503
7491,k_ɒ_k_t,2,0,5,0.4896358490926503
7492,k_ɒ_l,1,2,7,0.6569991481240273
7493,k_ɒ_l,2,0,7,0.6569991481240273
7494,k_ɒ_l,3,5,7,0.6569991481240273
7495,k_ɒ_l_z,1,0,1,0.0
7496,k_ɒ_l_z,3,1,1,0.0
7497,k_ɒ_m,1,474,499,0.0
7498,k_ɒ_m,2,24,499,0.0
7499,k_ɒ_m,3,1,499,0.0
7500,k_ɒ_m,4,0,499,0.0
7501,k_ɒ_m,7,0,499,0.0
7502,k_ɒ_n,1,1641,1714,0.0
7503,k_ɒ_n,2,71,1714,0.0
7504,k_ɒ_n,3,2,1714,0.0
7505,k_ɒ_n,4,0,1714,0.0
7506,k_ɒ_n_ɲ,1,10,10,0.8344113943730964
7507,k_ɒ_n_z,1,1,2,0.0338673693563189
7508,k_ɒ_n_z,2,1,2,0.0338673693563189
7509,k_ɒ_p,1,10,26,0.6903115090441662
7510,k_ɒ_p,2,0,26,0.6903115090441662
7511,k_ɒ_p,3,16,26,0.6903115090441662
7512,k_ɒ_p_s,1,9,9,0.7820044449462648
7513,k_ɒ_p_s,2,0,9,0.7820044449462648
7514,k_ɒ_s,1,11,11,0.881819246751963
7515,k_ɒ_s_t,1,150,150,0.0
7516,k_ɒ_s_t,2,0,150,0.0
7517,k_ɒ_s_t,3,0,150,0.0
7518,k_ɒ_s_t_s,1,91,91,0.0671797302764578
7519,k_ɒ_s_t_s,2,0,91,0.0671797302764578
7520,k_ɒ_t,1,21,29,0.6359951293669748
7521,k_ɒ_t,2,6,29,0.6359951293669748
7522,k_ɒ_t,3,2,29,0.6359951293669748
7523,k_ɒ_t_s,1,1,3,0.2355481345110688
7524,k_ɒ_t_s,2,1,3,0.2355481345110688
7525,k_ɒ_t_s,3,1,3,0.2355481345110688
7526,k_ɒ_z,1,20,1337,0.0
7527,k_ɒ_z,2,1317,1337,0.0
7528,k_ʊ,1,312,312,0.0
7529,k_ʊ,2,0,312,0.0
7530,k_ʊ,3,0,312,0.0
7531,k_ʊ_d,1,1876,1876,0.0
7532,k_ʊ_k,1,39,39,0.4886307438894163
7533,k_ʊ_k,2,0,39,0.4886307438894163
7534,k_ʊ_k,3,0,39,0.4886307438894163
7535,k_ʊ_k_s,1,5,5,0.4896358490926503
7536,k_ʊ_k_s,2,0,5,0.4896358490926503
7537,k_ʊ_k_s,3,0,5,0.4896358490926503
7538,k_ʊ_k_t,1,25,25,0.7098201258905722
7539,k_ʊ_k_t,2,0,25,0.7098201258905722
7540,k_ʊ_k_t,3,0,25,0.7098201258905722
7541,k_ʌ,1,1183,1540,0.0
7542,k_ʌ,2,339,1540,0.0
7543,k_ʌ,3,18,1540,0.0
7544,k_ʌ,4,0,1540,0.0
7545,k_ʌ,5,0,1540,0.0
7546,k_ʌ,6,0,1540,0.0
7547,k_ʌ_b,1,3,3,0.2355481345110688
7548,k_ʌ_b,2,0,3,0.2355481345110688
7549,k_ʌ_b_z,1,2,2,0.0338673693563189
7550,k_ʌ_b_z,2,0,2,0.0338673693563189
7551,k_ʌ_d,1,3,3,0.2355481345110688
7552,k_ʌ_f,1,3,3,0.2355481345110688
7553,k_ʌ_f,2,0,3,0.2355481345110688
7554,k_ʌ_f_s,1,4,6,0.5803236797915148
7555,k_ʌ_f_s,2,2,6,0.5803236797915148
7556,k_ʌ_f_s,3,0,6,0.5803236797915148
7557,k_ʌ_l,1,177,263,0.0
7558,k_ʌ_l,2,0,263,0.0
7559,k_ʌ_l,3,86,263,0.0
7560,k_ʌ_l_t,1,9,12,0.9250992250719609
7561,k_ʌ_l_t,2,3,12,0.9250992250719609
7562,k_ʌ_l_t,6,0,12,0.9250992250719609
7563,k_ʌ_l_t_s,1,1,1,0.0
7564,k_ʌ_l_t_s,6,0,1,0.0
7565,k_ʌ_m,1,1250,1919,0.0
7566,k_ʌ_m,2,643,1919,0.0
7567,k_ʌ_m,3,26,1919,0.0
7568,k_ʌ_m,4,0,1919,0.0
7569,k_ʌ_m_d,2,5,5,0.4896358490926503
7570,k_ʌ_m_z,1,189,334,0.0
7571,k_ʌ_m_z,2,144,334,0.0
7572,k_ʌ_m_z,3,1,334,0.0
7573,k_ʌ_n,1,648,654,0.0
7574,k_ʌ_n,2,6,654,0.0
7575,k_ʌ_n,3,0,654,0.0
7576,k_ʌ_n,5,0,654,0.0
7577,k_ʌ_n,6,0,654,0.0
7578,k_ʌ_n_t,1,2,2,0.0338673693563189
7579,k_ʌ_n_t_s,1,1,1,0.0
7580,k_ʌ_p,1,61,64,0.2422549042414513
7581,k_ʌ_p,2,2,64,0.2422549042414513
7582,k_ʌ_p,3,1,64,0.2422549042414513
7583,k_ʌ_p_s,1,17,20,0.8208130603464577
7584,k_ʌ_p_s,2,2,20,0.8208130603464577
7585,k_ʌ_p_s,3,1,20,0.8208130603464577
7586,k_ʌ_p_t,1,5,5,0.4896358490926503
7587,k_ʌ_p_t,2,0,5,0.4896358490926503
7588,k_ʌ_s,1,1,1,0.0
7589,k_ʌ_s,2,0,1,0.0
7590,k_ʌ_t,1,190,199,0.0
7591,k_ʌ_t,2,9,199,0.0
7592,k_ʌ_t,3,0,199,0.0
7593,k_ʌ_t_s,1,30,31,0.6028224415841186
7594,k_ʌ_t_s,2,1,31,0.6028224415841186
7595,k_ʌ_t_s,3,0,31,0.6028224415841186
7596,k_iː,1,174,206,0.0
7597,k_iː,2,31,206,0.0
7598,k_iː,3,1,206,0.0
7599,k_iː,4,0,206,0.0
7600,k_iː,6,0,206,0.0
7601,k_iː_l,1,2,2,0.0338673693563189
7602,k_iː_n,1,31,31,0.6028224415841186
7603,k_iː_n,2,0,31,0.6028224415841186
7604,k_iː_n,3,0,31,0.6028224415841186
7605,k_iː_p,1,348,350,0.0
7606,k_iː_p,2,2,350,0.0
7607,k_iː_p_s,1,32,32,0.5870304495218972
7608,k_iː_z,1,16,17,0.9016509460184804
7609,k_iː_z,2,1,17,0.9016509460184804
7610,k_iː_z,3,0,17,0.9016509460184804
7611,k_iː_z,4,0,17,0.9016509460184804
7612,k_j_ɑː_d,2,2,2,0.0338673693563189
7613,k_j_ʊə,1,100,246,0.0
7614,k_j_ʊə,2,140,246,0.0
7615,k_j_ʊə,3,6,246,0.0
7616,k_j_ʊə,4,0,246,0.0
7617,k_j_ʊə_ɜ˞,1,20,60,0.2743567499112618
7618,k_j_ʊə_ɜ˞,2,35,60,0.2743567499112618
7619,k_j_ʊə_ɜ˞,3,5,60,0.2743567499112618
7620,k_j_ʊə_d,1,10,20,0.8208130603464577
7621,k_j_ʊə_d,2,10,20,0.8208130603464577
7622,k_j_ʊə_d,3,0,20,0.8208130603464577
7623,k_j_ʊə_m,2,15,15,0.9639078404721536
7624,k_j_ʊə_s,2,1,23,0.7512946359146896
7625,k_j_ʊə_s,3,20,23,0.7512946359146896
7626,k_j_ʊə_s,4,2,23,0.7512946359146896
7627,k_j_ʊə_z,1,3,5,0.4896358490926503
7628,k_j_ʊə_z,2,2,5,0.4896358490926503
7629,k_j_ʊə_z,3,0,5,0.4896358490926503
7630,k_j_ə,3,13,13,0.9649129456753878
7631,k_j_ə,5,0,13,0.9649129456753878
7632,k_j_ə_l,2,1,3,0.2355481345110688
7633,k_j_ə_l,3,2,3,0.2355481345110688
7634,k_j_ʊ,1,0,1002,0.0
7635,k_j_ʊ,2,402,1002,0.0
7636,k_j_ʊ,3,588,1002,0.0
7637,k_j_ʊ,4,12,1002,0.0
7638,k_j_ʊ,5,0,1002,0.0
7639,k_j_ʊ,6,0,1002,0.0
7640,k_j_uː,1,212,389,0.0
7641,k_j_uː,2,110,389,0.0
7642,k_j_uː,3,66,389,0.0
7643,k_j_uː,4,1,389,0.0
7644,k_j_uː,5,0,389,0.0
7645,k_j_uː,9,0,389,0.0
7646,k_j_uː_b,1,5,5,0.4896358490926503
7647,k_j_uː_b,2,0,5,0.4896358490926503
7648,k_j_uː_b_z,1,4,4,0.3786429146367648
7649,k_j_uː_b_z,2,0,4,0.3786429146367648
7650,k_j_uː_l,3,8,8,0.7234184599172108
7651,k_j_uː_l,4,0,8,0.7234184599172108
7652,k_j_uː_l_z,3,12,12,0.9250992250719609
7653,k_j_uː_l_z,4,0,12,0.9250992250719609
7654,k_j_uː_t,1,3,32,0.5870304495218972
7655,k_j_uː_t,2,21,32,0.5870304495218972
7656,k_j_uː_t,3,8,32,0.5870304495218972
7657,k_j_uː_t,4,0,32,0.5870304495218972
7658,k_j_uː_z,1,5,10,0.8344113943730964
7659,k_j_uː_z,2,4,10,0.8344113943730964
7660,k_j_uː_z,3,1,10,0.8344113943730964
7661,k_j_uː_z_d,2,31,31,0.6028224415841186
7662,k_l_ɑː,1,66,66,0.2269488975323953
7663,k_l_ɑː,2,0,66,0.2269488975323953
7664,k_l_ɑː,3,0,66,0.2269488975323953
7665,k_l_ɑː,4,0,66,0.2269488975323953
7666,k_l_ɑː_k,1,23,23,0.7512946359146896
7667,k_l_ɑː_k,2,0,23,0.7512946359146896
7668,k_l_ɑː_k,3,0,23,0.7512946359146896
7669,k_l_ɑː_k_s,1,8,8,0.7234184599172108
7670,k_l_ɑː_k_s,2,0,8,0.7234184599172108
7671,k_l_ɑː_k_s,3,0,8,0.7234184599172108
7672,k_l_ɑː_s,1,237,294,0.0
7673,k_l_ɑː_s,2,9,294,0.0
7674,k_l_ɑː_s,3,48,294,0.0
7675,k_l_ɑː_s_p,1,5,5,0.4896358490926503
7676,k_l_ɑː_s_p_t,1,5,5,0.4896358490926503
7677,k_l_ɔː,1,12,12,0.9250992250719609
7678,k_l_ɔː,2,0,12,0.9250992250719609
7679,k_l_ɔː,3,0,12,0.9250992250719609
7680,k_l_ɔː,4,0,12,0.9250992250719609
7681,k_l_ɔː,5,0,12,0.9250992250719609
7682,k_l_ɔː_s,1,1,1,0.0
7683,k_l_ɔː_z,1,14,14,0.9982253065955268
7684,k_l_ɔː_z,2,0,14,0.9982253065955268
7685,k_l_ɔː_z,3,0,14,0.9982253065955268
7686,k_l_ɔː_z,4,0,14,0.9982253065955268
7687,k_l_ɔː_z,5,0,14,0.9982253065955268
7688,k_l_eɪ,1,39,43,0.4400647862856458
7689,k_l_eɪ,2,4,43,0.4400647862856458
7690,k_l_eɪ,3,0,43,0.4400647862856458
7691,k_l_eɪ_m,1,72,78,0.1438551986089703
7692,k_l_eɪ_m,2,6,78,0.1438551986089703
7693,k_l_eɪ_m,3,0,78,0.1438551986089703
7694,k_l_eɪ_m_d,1,40,51,0.3551946355832843
7695,k_l_eɪ_m_d,2,11,51,0.3551946355832843
7696,k_l_eɪ_m_z,1,34,35,0.5424568268591953
7697,k_l_eɪ_m_z,2,1,35,0.5424568268591953
7698,k_l_eɪ_m_z,3,0,35,0.5424568268591953
7699,k_l_eɪ_v,1,0,1,0.0
7700,k_l_eɪ_v,2,1,1,0.0
7701,k_l_eɪ_v_z,2,2,2,0.0338673693563189
7702,k_l_aɪ,1,113,128,0.0
7703,k_l_aɪ,2,13,128,0.0
7704,k_l_aɪ,3,2,128,0.0
7705,k_l_aɪ_m,1,37,37,0.5148160511763513
7706,k_l_aɪ_m_d,1,35,35,0.5424568268591953
7707,k_l_aɪ_m_z,1,6,6,0.5803236797915148
7708,k_l_aɪ_n,1,0,36,0.5284444644928434
7709,k_l_aɪ_n,2,36,36,0.5284444644928434
7710,k_l_aɪ_n,3,0,36,0.5284444644928434
7711,k_l_aɪ_n_d,2,39,39,0.4886307438894163
7712,k_l_aɪ_n_d,3,0,39,0.4886307438894163
7713,k_l_aɪ_n_z,1,0,5,0.4896358490926503
7714,k_l_aɪ_n_z,2,5,5,0.4896358490926503
7715,k_l_aɪ_n_z,3,0,5,0.4896358490926503
7716,k_l_ɜː,1,12,12,0.9250992250719609
7717,k_l_ɜː,5,0,12,0.9250992250719609
7718,k_l_ɔɪ,1,4,4,0.3786429146367648
7719,k_l_əʊ,1,139,160,0.0
7720,k_l_əʊ,2,15,160,0.0
7721,k_l_əʊ,3,6,160,0.0
7722,k_l_əʊ_ð_d,1,5,5,0.4896358490926503
7723,k_l_əʊ_ð_z,1,125,132,0.0
7724,k_l_əʊ_ð_z,2,5,132,0.0
7725,k_l_əʊ_ð_z,3,2,132,0.0
7726,k_l_əʊ_k,1,8,8,0.7234184599172108
7727,k_l_əʊ_k,4,0,8,0.7234184599172108
7728,k_l_əʊ_k_s,1,1,1,0.0
7729,k_l_əʊ_k_s,4,0,1,0.0
7730,k_l_əʊ_n,1,1,2,0.0338673693563189
7731,k_l_əʊ_n,2,1,2,0.0338673693563189
7732,k_l_əʊ_n,4,0,2,0.0338673693563189
7733,k_l_əʊ_s,1,231,231,0.0
7734,k_l_əʊ_v,1,1,1,0.0
7735,k_l_əʊ_v_z,1,1,1,0.0
7736,k_l_əʊ_z,1,32,36,0.5284444644928434
7737,k_l_əʊ_z,2,4,36,0.5284444644928434
7738,k_l_əʊ_z_d,1,108,123,0.0
7739,k_l_əʊ_z_d,2,15,123,0.0
7740,k_l_aʊ,1,10,10,0.8344113943730964
7741,k_l_aʊ,2,0,10,0.8344113943730964
7742,k_l_aʊ,3,0,10,0.8344113943730964
7743,k_l_aʊ_d,1,31,31,0.6028224415841186
7744,k_l_aʊ_d,2,0,31,0.6028224415841186
7745,k_l_aʊ_d,3,0,31,0.6028224415841186
7746,k_l_aʊ_d_z,1,27,27,0.6715392446185393
7747,k_l_aʊ_d_z,2,0,27,0.6715392446185393
7748,k_l_aʊ_d_z,3,0,27,0.6715392446185393
7749,k_l_aʊ_n,1,3,3,0.2355481345110688
7750,k_l_aʊ_n_z,1,1,1,0.0
7751,k_l_aʊ_t,1,1,1,0.0
7752,k_l_ɪə,1,183,188,0.0
7753,k_l_ɪə,2,5,188,0.0
7754,k_l_ɪə_ɜ˞,1,234,389,0.0
7755,k_l_ɪə_ɜ˞,2,154,389,0.0
7756,k_l_ɪə_ɜ˞,3,0,389,0.0
7757,k_l_ɪə_ɜ˞,4,1,389,0.0
7758,k_l_ɪə_d,1,30,30,0.6191322951917076
7759,k_l_ɪə_s,2,8,8,0.7234184599172108
7760,k_l_ɪə_z,1,2,2,0.0338673693563189
7761,k_l_ɪə_z,2,0,2,0.0338673693563189
7762,k_l_ɛə,1,0,6,0.5803236797915148
7763,k_l_ɛə,2,6,6,0.5803236797915148
7764,k_l_ɛə_ɜ˞,2,12,12,0.9250992250719609
7765,k_l_ɛə_ɜ˞,5,0,12,0.9250992250719609
7766,k_l_ɛə_d,2,37,37,0.5148160511763513
7767,k_l_ɛə_d,3,0,37,0.5148160511763513
7768,k_l_ɛə_z,2,3,3,0.2355481345110688
7769,k_l_ɛə_z,5,0,3,0.2355481345110688
7770,k_l_ə,2,19,20,0.8208130603464577
7771,k_l_ə,3,1,20,0.8208130603464577
7772,k_l_ə,4,0,20,0.8208130603464577
7773,k_l_ə_z,2,1,2,0.0338673693563189
7774,k_l_ə_z,3,1,2,0.0338673693563189
7775,k_l_ɛ,1,53,54,0.3267636993380933
7776,k_l_ɛ,2,1,54,0.3267636993380933
7777,k_l_ɛ,3,0,54,0.3267636993380933
7778,k_l_ɛ_f_t,1,3,3,0.2355481345110688
7779,k_l_ɛ_f_t_s,1,1,1,0.0
7780,k_l_ɛ_k,2,3,3,0.2355481345110688
7781,k_l_ɛ_n,1,8,8,0.7234184599172108
7782,k_l_ɛ_n,2,0,8,0.7234184599172108
7783,k_l_ɛ_n_ɲ_t,1,10,10,0.8344113943730964
7784,k_l_ɪ,1,46,82,0.1189797168831346
7785,k_l_ɪ,2,30,82,0.1189797168831346
7786,k_l_ɪ,3,5,82,0.1189797168831346
7787,k_l_ɪ,4,1,82,0.1189797168831346
7788,k_l_ɪ,5,0,82,0.1189797168831346
7789,k_l_ɪ,6,0,82,0.1189797168831346
7790,k_l_ɪ_ŋ,1,10,65,0.2345430293078347
7791,k_l_ɪ_ŋ,2,46,65,0.2345430293078347
7792,k_l_ɪ_ŋ,3,9,65,0.2345430293078347
7793,k_l_ɪ_ŋ_k,1,1,1,0.0
7794,k_l_ɪ_ŋ_z,1,2,2,0.0338673693563189
7795,k_l_ɪ_ŋ_z,2,0,2,0.0338673693563189
7796,k_l_ɪ_d,2,1,1,0.0
7797,k_l_ɪ_f,1,17,17,0.9016509460184804
7798,k_l_ɪ_f_s,1,10,10,0.8344113943730964
7799,k_l_ɪ_k,1,4,5,0.4896358490926503
7800,k_l_ɪ_k,2,1,5,0.4896358490926503
7801,k_l_ɪ_k,4,0,5,0.4896358490926503
7802,k_l_ɪ_k_s,1,2,2,0.0338673693563189
7803,k_l_ɪ_k_t,1,5,5,0.4896358490926503
7804,k_l_ɪ_n,1,1,12,0.9250992250719609
7805,k_l_ɪ_n,2,11,12,0.9250992250719609
7806,k_l_ɪ_p,1,2,2,0.0338673693563189
7807,k_l_ɪ_p,2,0,2,0.0338673693563189
7808,k_l_ɪ_p,3,0,2,0.0338673693563189
7809,k_l_ɪ_p_s,1,2,4,0.3786429146367648
7810,k_l_ɪ_p_s,2,2,4,0.3786429146367648
7811,k_l_ɪ_p_s,3,0,4,0.3786429146367648
7812,k_l_ɪ_p_t,1,5,5,0.4896358490926503
7813,k_l_ɪ_s_t,2,1,2,0.0338673693563189
7814,k_l_ɪ_s_t,3,0,2,0.0338673693563189
7815,k_l_ɪ_s_t,4,1,2,0.0338673693563189
7816,k_l_ɪ_s_t_s,2,1,2,0.0338673693563189
7817,k_l_ɪ_s_t_s,3,0,2,0.0338673693563189
7818,k_l_ɪ_s_t_s,4,1,2,0.0338673693563189
7819,k_l_ɪ_z,3,2,2,0.0338673693563189
7820,k_l_ɒ,1,17,18,0.8732200097732894
7821,k_l_ɒ,2,0,18,0.8732200097732894
7822,k_l_ɒ,3,1,18,0.8732200097732894
7823,k_l_ɒ_θ,1,45,51,0.3551946355832843
7824,k_l_ɒ_θ,2,3,51,0.3551946355832843
7825,k_l_ɒ_θ,3,3,51,0.3551946355832843
7826,k_l_ɒ_θ_s,1,4,5,0.4896358490926503
7827,k_l_ɒ_θ_s,2,0,5,0.4896358490926503
7828,k_l_ɒ_θ_s,3,1,5,0.4896358490926503
7829,k_l_ɒ_d,1,1,1,0.0
7830,k_l_ɒ_d_z,1,1,1,0.0
7831,k_l_ɒ_ɡ_z,1,1,1,0.0
7832,k_l_ɒ_ɡ_z,2,0,1,0.0
7833,k_l_ɒ_k,1,40,95,0.0457826261480284
7834,k_l_ɒ_k,2,54,95,0.0457826261480284
7835,k_l_ɒ_k,3,1,95,0.0457826261480284
7836,k_l_ɒ_k,4,0,95,0.0457826261480284
7837,k_l_ɒ_k_s,1,4,4,0.3786429146367648
7838,k_l_ɒ_k_s,3,0,4,0.3786429146367648
7839,k_l_ɒ_k_s,4,0,4,0.3786429146367648
7840,k_l_ɒ_t,1,1,1,0.0
7841,k_l_ʌ,1,35,35,0.5424568268591953
7842,k_l_ʌ,2,0,35,0.5424568268591953
7843,k_l_ʌ,3,0,35,0.5424568268591953
7844,k_l_ʌ,4,0,35,0.5424568268591953
7845,k_l_ʌ_ɲ,1,8,8,0.7234184599172108
7846,k_l_ʌ_ɲ,2,0,8,0.7234184599172108
7847,k_l_ʌ_ɲ,3,0,8,0.7234184599172108
7848,k_l_ʌ_ɲ,4,0,8,0.7234184599172108
7849,k_l_ʌ_ɲ_t,1,5,5,0.4896358490926503
7850,k_l_ʌ_ɲ_t,2,0,5,0.4896358490926503
7851,k_l_ʌ_ɲ_t,3,0,5,0.4896358490926503
7852,k_l_ʌ_ɲ_t,4,0,5,0.4896358490926503
7853,k_l_ʌ_ŋ,1,10,10,0.8344113943730964
7854,k_l_ʌ_b,1,90,91,0.0671797302764578
7855,k_l_ʌ_b,2,1,91,0.0671797302764578
7856,k_l_ʌ_b,3,0,91,0.0671797302764578
7857,k_l_ʌ_b,4,0,91,0.0671797302764578
7858,k_l_ʌ_b,7,0,91,0.0671797302764578
7859,k_l_ʌ_b_z,1,33,34,0.5568754007380342
7860,k_l_ʌ_b_z,2,1,34,0.5568754007380342
7861,k_l_ʌ_b_z,3,0,34,0.5568754007380342
7862,k_l_ʌ_m,1,18,18,0.8732200097732894
7863,k_l_ʌ_m_p,1,3,3,0.2355481345110688
7864,k_l_ʌ_m_p_s,1,4,4,0.3786429146367648
7865,k_l_ʌ_s,1,6,6,0.5803236797915148
7866,k_l_iː,1,49,53,0.3360612778790799
7867,k_l_iː,2,4,53,0.3360612778790799
7868,k_l_iː,3,0,53,0.3360612778790799
7869,k_l_iː_k,1,2,2,0.0338673693563189
7870,k_l_iː_k_s,1,1,1,0.0
7871,k_l_iː_n,1,92,103,0.0055663106465433
7872,k_l_iː_n,2,11,103,0.0055663106465433
7873,k_l_iː_n_d,1,15,15,0.9639078404721536
7874,k_l_iː_n_d,2,0,15,0.9639078404721536
7875,k_l_iː_n_z,1,1,1,0.0
