,syllable,frequency,pval_uniform
5896,l_uː_n_z,5,0.48963584909265034
5897,l_uː_p,9,0.7820044449462648
5898,l_uː_p_s,3,0.23554813451106882
5900,l_uː_s,52,0.3455359637637201
5902,l_uː_t,143,0.0
5903,l_uː_t_s,1,0.0
5904,l_uː_z,81,0.12508293418334337
5905,l_æ,325,0.0
5906,l_æ_ɲ,2,0.033867369356318955
5908,l_æ_ŋ,167,0.0
5909,l_æ_ŋ_k,1,0.0
5911,l_æ_ʃ,4,0.3786429146367648
5912,l_æ_ʃ_t,5,0.48963584909265034
5913,l_æ_b,19,0.846326651164806
5914,l_æ_b_z,2,0.033867369356318955
5915,l_æ_d,10,0.8344113943730964
5916,l_æ_d_z,9,0.7820044449462648
5918,l_æ_ɡ,3,0.23554813451106882
5920,l_æ_ɡ_z,1,0.0
5921,l_æ_k,111,0.0
5922,l_æ_k_s,25,0.7098201258905722
5923,l_æ_k_s_t,30,0.6191322951917076
5924,l_æ_k_t,15,0.9639078404721537
5925,l_æ_m,15,0.9639078404721537
5927,l_æ_m_p,26,0.6903115090441662
5928,l_æ_m_p_s,15,0.9639078404721537
5929,l_æ_m_z,6,0.5803236797915148
5930,l_æ_n,169,0.0
5931,l_æ_n_d,299,0.0
5932,l_æ_n_d_z,21,0.7965445414407768
5933,l_æ_p,32,0.5870304495218972
5934,l_æ_p_s,29,0.6359951293669748
5935,l_æ_p_s_t,15,0.9639078404721537
5937,l_æ_s,16,0.9318059948023432
5942,l_ɔ̃ː_n,4,0.3786429146367648
5943,l_ɔ̃ː_n_z,1,0.0
5944,m_ɑː,648,0.0
5945,m_ɑː_ɲ,65,0.23454302930783477
5946,m_ɑː_ɲ_t,15,0.9639078404721537
5947,m_ɑː_ɜ˞,4,0.3786429146367648
5948,m_ɑː_ʃ,14,0.9982253065955268
5949,m_ɑː_dʒ,1,0.0
5951,m_ɑː_k,115,0.0
5952,m_ɑː_k_s,78,0.14385519860897034
5953,m_ɑː_k_t,69,0.20483832547949354
5957,m_ɑː_n,121,0.0
5958,m_ɑː_n_d,158,0.0
5959,m_ɑː_n_d_z,67,0.2194689675642295
5962,m_ɑː_s_k,14,0.9982253065955268
5963,m_ɑː_s_k_s,8,0.7234184599172108
5964,m_ɑː_s_k_t,7,0.6569991481240273
5965,m_ɑː_s_t,3,0.23554813451106882
5966,m_ɑː_s_t_s,1,0.0
5967,m_ɑː_t,1,0.0
5969,m_ɑː_z,9,0.7820044449462648
5970,m_ɔː,462,0.0
5971,m_ɔː_ɜ˞,2463,0.0
5972,m_ɔː_d,1,0.0
5975,m_ɔː_ɡ,1,0.0
5977,m_ɔː_l,13,0.9649129456753878
5979,m_ɔː_l_t,4,0.3786429146367648
5981,m_ɔː_l_z,1,0.0
5982,m_ɔː_n,7,0.6569991481240273
5983,m_ɔː_n_d,5,0.48963584909265034
5985,m_ɔː_s,8,0.7234184599172108
5986,m_ɔː_z,7,0.6569991481240273
5987,m_eɪ,2096,0.0
5988,m_eɪ_d,1040,0.0
5989,m_eɪ_d_z,7,0.6569991481240273
5990,m_eɪ_k,902,0.0
5991,m_eɪ_k_s,180,0.0
5992,m_eɪ_l,203,0.0
5994,m_eɪ_l_z,32,0.5870304495218972
5998,m_eɪ_n,508,0.0
6000,m_eɪ_n_d,95,0.045782626148028416
6002,m_eɪ_n_z,77,0.1502734291998825
6003,m_eɪ_s,6,0.5803236797915148
6004,m_eɪ_s_t,5,0.48963584909265034
6005,m_eɪ_t,35,0.5424568268591953
6006,m_eɪ_t_s,28,0.6534497613150807
6007,m_eɪ_z,24,0.7301252296475932
6008,m_eɪ_z_d,15,0.9639078404721537
6009,m_aɪ,3265,0.0
6010,m_aɪ_d,1,0.0
6012,m_aɪ_k,31,0.6028224415841186
6014,m_aɪ_l,40,0.47603751506601166
6015,m_aɪ_l_d,34,0.5568754007380342
6016,m_aɪ_l_z,140,0.0
6017,m_aɪ_m,6,0.5803236797915148
6020,m_aɪ_n,170,0.0
6021,m_aɪ_n_d,387,0.0
6022,m_aɪ_n_d_z,53,0.3360612778790799
6023,m_aɪ_n_z,13,0.9649129456753878
6024,m_aɪ_s,11,0.881819246751963
6025,m_aɪ_t,739,0.0
6026,m_aɪ_t_s,2,0.033867369356318955
6027,m_aɪ_z,32,0.5870304495218972
6029,m_ɜː,346,0.0
6030,m_ɜː_ɜ˞,1,0.0
6031,m_ɜː_θ,2,0.033867369356318955
6032,m_ɜː_dʒ,28,0.6534497613150807
6033,m_ɜː_dʒ_d,44,0.4286296626871451
6036,m_ɜː_s,13,0.9649129456753878
6037,m_ɜː_s_t,5,0.48963584909265034
6040,m_ɔɪ_l,4,0.3786429146367648
6043,m_ɔɪ_s,7,0.6569991481240273
6044,m_ɔɪ_s_t,8,0.7234184599172108
6045,m_əʊ,1050,0.0
6046,m_əʊ_d,14,0.9982253065955268
6047,m_əʊ_d_z,7,0.6569991481240273
6050,m_əʊ_l,19,0.846326651164806
6051,m_əʊ_l_d,9,0.7820044449462648
6052,m_əʊ_l_d_z,3,0.23554813451106882
6055,m_əʊ_l_z,2,0.033867369356318955
6056,m_əʊ_n,10,0.8344113943730964
6057,m_əʊ_n_d,5,0.48963584909265034
6058,m_əʊ_n_z,7,0.6569991481240273
6063,m_əʊ_s_t,1736,0.0
6064,m_əʊ_t,58,0.2912195840865289
6065,m_əʊ_t_s,2,0.033867369356318955
6066,m_əʊ_v,4,0.3786429146367648
6068,m_əʊ_z,3,0.23554813451106882
6069,m_aʊ,16,0.9318059948023432
6071,m_aʊ_ð_d,2,0.033867369356318955
6072,m_aʊ_ð_z,13,0.9649129456753878
6073,m_aʊ_θ,143,0.0
6074,m_aʊ_n,126,0.0
6075,m_aʊ_n_d,6,0.5803236797915148
6076,m_aʊ_n_d_z,3,0.23554813451106882
6077,m_aʊ_n_t,156,0.0
6078,m_aʊ_n_t_s,28,0.6534497613150807
6079,m_aʊ_s,8,0.7234184599172108
6082,m_ɪə,122,0.0
6083,m_ɪə_ɜ˞,46,0.40651909063424363
6084,m_ɪə_m,5,0.48963584909265034
6088,m_ɛə,79,0.13751873114298863
6089,m_ɛə_ɜ˞,31,0.6028224415841186
6090,m_ɛə_z,7,0.6569991481240273
6094,m_ə,2484,0.0
6095,m_ə_ɜ˞,464,0.0
6096,m_ə_θ,9,0.7820044449462648
6098,m_ə_d,34,0.5568754007380342
6099,m_ə_k,41,0.46375526216358076
6100,m_ə_k_s,4,0.3786429146367648
6103,m_ə_l,28,0.6534497613150807
6104,m_ə_m,83,0.11295047979714656
6105,m_ə_m_z,1,0.0
6106,m_ə_n,1666,0.0
6107,m_ə_n_d,19,0.846326651164806
6108,m_ə_n_d_z,8,0.7234184599172108
6109,m_ə_n_s,70,0.19768128157874898
6110,m_ə_n_t,3138,0.0
6111,m_ə_n_t_s,772,0.0
6112,m_ə_n_z,121,0.0
6114,m_ə_s,359,0.0
6115,m_ə_s_k,2,0.033867369356318955
6116,m_ə_t,133,0.0
6117,m_ə_t_s,14,0.9982253065955268
6118,m_ə_z,182,0.0
6119,m_ɛ,2258,0.0
6121,m_ɛ_ʃ,4,0.3786429146367648
6124,m_ɛ_d,38,0.5015511058843599
6125,m_ɛ_ɡ,2,0.033867369356318955
6127,m_ɛ_k,37,0.5148160511763513
6128,m_ɛ_l,17,0.9016509460184803
6131,m_ɛ_l_t,8,0.7234184599172108
6132,m_ɛ_l_t_s,1,0.0
6134,m_ɛ_m,725,0.0
6135,m_ɛ_n,1368,0.0
6136,m_ɛ_n_d,34,0.5568754007380342
6137,m_ɛ_n_d_z,4,0.3786429146367648
6138,m_ɛ_n_s,44,0.4286296626871451
6140,m_ɛ_n_t,211,0.0
6141,m_ɛ_n_t_s,18,0.8732200097732894
6142,m_ɛ_n_z,2,0.033867369356318955
6143,m_ɛ_s,28,0.6534497613150807
6145,m_ɛ_t,298,0.0
6147,m_ɪ,5397,0.0
6148,m_ɪ_ŋ,811,0.0
6149,m_ɪ_ŋ_k,4,0.3786429146367648
6151,m_ɪ_ŋ_z,9,0.7820044449462648
6152,m_ɪ_ʃ,7,0.6569991481240273
6153,m_ɪ_ʃ_t,1,0.0
6154,m_ɪ_θ,20,0.8208130603464577
6155,m_ɪ_θ_s,8,0.7234184599172108
6156,m_ɪ_dʒ,134,0.0
6157,m_ɪ_dʒ_d,15,0.9639078404721537
6158,m_ɪ_d,103,0.005566310646543338
6159,m_ɪ_d_s_t,17,0.9016509460184803
6160,m_ɪ_d_z,3,0.23554813451106882
6164,m_ɪ_k,345,0.0
6165,m_ɪ_k_s,122,0.0
6166,m_ɪ_k_s_t,52,0.3455359637637201
6168,m_ɪ_l,33,0.5717244428128412
6171,m_ɪ_l_k,106,0.0
6172,m_ɪ_l_k_s,1,0.0
6175,m_ɪ_l_z,7,0.6569991481240273
6176,m_ɪ_n,617,0.0
6177,m_ɪ_n_d,92,0.06174354535379756
6178,m_ɪ_n_s,2,0.033867369356318955
6180,m_ɪ_n_t,7,0.6569991481240273
6181,m_ɪ_n_t_s,1,0.0
6182,m_ɪ_n_z,23,0.7512946359146896
6183,m_ɪ_s,380,0.0
6184,m_ɪ_s_t,146,0.0
6185,m_ɪ_s_t_s,26,0.6903115090441662
6186,m_ɪ_t,248,0.0
6187,m_ɪ_t_s,59,0.2827167108901726
6188,m_ɪ_z,66,0.22694889753239533
6189,m_l̩,326,0.0
6191,m_l̩_z,169,0.0
6192,m_ɒ,777,0.0
6193,m_ɒ_ŋ,5,0.48963584909265034
6194,m_ɒ_θ,3,0.23554813451106882
6195,m_ɒ_θ_s,3,0.23554813451106882
6196,m_ɒ_b,11,0.881819246751963
6198,m_ɒ_b_z,3,0.23554813451106882
6200,m_ɒ_d_z,1,0.0
6201,m_ɒ_k,8,0.7234184599172108
6203,m_ɒ_k_t,5,0.48963584909265034
6206,m_ɒ_m,5,0.48963584909265034
6208,m_ɒ_n,33,0.5717244428128412
6210,m_ɒ_n_s,12,0.9250992250719607
6213,m_ɒ_p,6,0.5803236797915148
6214,m_ɒ_p_s,1,0.0
6216,m_ɒ_s,10,0.8344113943730964
6217,m_ɒ_s_k,2,0.033867369356318955
6218,m_ɒ_s_k_s,1,0.0
6219,m_ɒ_t,1,0.0
6221,m_ɒ_z,7,0.6569991481240273
6222,m_ʊ,11,0.881819246751963
6223,m_ʊ_d,1,0.0
6225,m_ʌ,1158,0.0
6226,m_ʌ_ɲ,1187,0.0
6227,m_ʌ_ŋ,306,0.0
6228,m_ʌ_ŋ_k,4,0.3786429146367648
6229,m_ʌ_ŋ_k_s,5,0.48963584909265034
6230,m_ʌ_ŋ_s_t,29,0.6359951293669748
6231,m_ʌ_ʃ,14,0.9982253065955268
6232,m_ʌ_d,30,0.6191322951917076
6234,m_ʌ_f,4,0.3786429146367648
6237,m_ʌ_ɡ,6,0.5803236797915148
6239,m_ʌ_ɡ_z,2,0.033867369356318955
6240,m_ʌ_k,5,0.48963584909265034
6243,m_ʌ_l,48,0.3853496843671471
6250,m_ʌ_l_t,2,0.033867369356318955
6253,m_ʌ_m,34,0.5568754007380342
6255,m_ʌ_m_p_s,2,0.033867369356318955
6256,m_ʌ_m_z,1,0.0
6257,m_ʌ_n,46,0.40651909063424363
6260,m_ʌ_n_θ,104,0.0007604184832742389
6261,m_ʌ_n_θ_s,226,0.0
6262,m_ʌ_s,13,0.9649129456753878
6263,m_ʌ_s_k,2,0.033867369356318955
6264,m_ʌ_s_t,920,0.0
6267,m_ʌ_z,4,0.3786429146367648
6268,m_iː,3183,0.0
6269,m_iː_d,2,0.033867369356318955
6271,m_iː_k,5,0.48963584909265034
6272,m_iː_l,63,0.250088231005581
6273,m_iː_l_z,38,0.5015511058843599
6274,m_iː_n,477,0.0
6276,m_iː_n_z,265,0.0
6277,m_iː_t,210,0.0
6278,m_iː_t_s,16,0.9318059948023432
6279,m_iː_z,11,0.881819246751963
6282,m_j_ʊə,2,0.033867369356318955
6283,m_j_ʊə_ɜ˞,2,0.033867369356318955
6286,m_j_ə,16,0.9318059948023432
6287,m_j_ə_ɜ˞,4,0.3786429146367648
6290,m_j_ə_m,8,0.7234184599172108
6291,m_j_ə_m_z,2,0.033867369356318955
6292,m_j_ə_n,2,0.033867369356318955
6296,m_j_ʊ,265,0.0
6297,m_j_uː,541,0.0
6299,m_j_uː_l,5,0.48963584909265034
6300,m_j_uː_l_z,4,0.3786429146367648
6301,m_j_uː_n,11,0.881819246751963
6303,m_j_uː_n_z,4,0.3786429146367648
6304,m_j_uː_t,4,0.3786429146367648
6306,m_j_uː_z,18,0.8732200097732894
6307,m_j_uː_z_d,22,0.7734052079675909
6308,m_ɑ̃ː_ŋ,3,0.23554813451106882
6310,m_uː,217,0.0
6313,m_uː_d,46,0.40651909063424363
6314,m_uː_d_z,6,0.5803236797915148
6317,m_uː_n,71,0.19062575946004823
6319,m_uː_n_z,6,0.5803236797915148
6320,m_uː_s,1,0.0
6324,m_uː_v,473,0.0
6325,m_uː_v_d,230,0.0
6326,m_uː_v_z,36,0.5284444644928434
6329,m_æ,2188,0.0
6330,m_æ_ɲ,58,0.2912195840865289
6331,m_æ_ɲ_t,11,0.881819246751963
6332,m_æ_ŋ,5,0.48963584909265034
6334,m_æ_ʃ,2,0.033867369356318955
6335,m_æ_ʃ_t,5,0.48963584909265034
6336,m_æ_θ,5,0.48963584909265034
6337,m_æ_θ_s,6,0.5803236797915148
6338,m_æ_d,70,0.19768128157874898
6339,m_æ_d_z,1,0.0
6340,m_æ_ɡ,65,0.23454302930783477
6342,m_æ_k,57,0.29987034072960983
6343,m_æ_k_s,12,0.9250992250719607
6346,m_æ_l,15,0.9639078404721537
6347,m_æ_m,11,0.881819246751963
6349,m_æ_n,1158,0.0
6350,m_æ_n_d,7,0.6569991481240273
6351,m_æ_n_s,11,0.881819246751963
6353,m_æ_n_z,2,0.033867369356318955
6354,m_æ_p,30,0.6191322951917076
6355,m_æ_p_s,10,0.8344113943730964
6357,m_æ_s,128,0.0
6358,m_æ_s_t,5,0.48963584909265034
6359,m_æ_t,19,0.846326651164806
6360,m_æ_t_s,7,0.6569991481240273
6362,n_ɑː,54,0.32676369933809335
6363,n_ɑː_ɜ˞,9,0.7820044449462648
6364,n_ɑː_ʒ,1,0.0
6365,n_ɑː_dʒ,3,0.23554813451106882
6366,n_ɑː_d,3,0.23554813451106882
6371,n_ɑː_l,6,0.5803236797915148
6372,n_ɑː_l_d,2,0.033867369356318955
6374,n_ɑː_t,23,0.7512946359146896
6375,n_ɑː_z,5,0.48963584909265034
6376,n_ɔː,390,0.0
6377,n_ɔː_ɲ,1,0.0
6378,n_ɔː_ɜ˞,196,0.0
6379,n_ɔː_θ,159,0.0
6380,n_ɔː_d,30,0.6191322951917076
6381,n_ɔː_m,7,0.6569991481240273
6382,n_ɔː_m_z,3,0.23554813451106882
6383,n_ɔː_s,1,0.0
6384,n_ɔː_t,8,0.7234184599172108
6385,n_ɔː_t_s,3,0.23554813451106882
6386,n_ɔː_z,5,0.48963584909265034
6387,n_eɪ,1275,0.0
6388,n_eɪ_dʒ,8,0.7234184599172108
6389,n_eɪ_d,11,0.881819246751963
6390,n_eɪ_d_z,3,0.23554813451106882
6391,n_eɪ_l,17,0.9016509460184803
6392,n_eɪ_l_d,5,0.48963584909265034
6393,n_eɪ_l_z,21,0.7965445414407768
6394,n_eɪ_m,288,0.0
6395,n_eɪ_m_d,55,0.31763672823125944
6396,n_eɪ_m_z,74,0.17004050589590514
6398,n_eɪ_p,2,0.033867369356318955
6400,n_eɪ_t,47,0.39582177577828337
6401,n_eɪ_t_s,13,0.9649129456753878
6402,n_eɪ_v,3,0.23554813451106882
6404,n_eɪ_z,4,0.3786429146367648
6405,n_aɪ,692,0.0
6406,n_aɪ_d,26,0.6903115090441662
6407,n_aɪ_f,37,0.5148160511763513
6410,n_aɪ_l,14,0.9982253065955268
6411,n_aɪ_l_z,1,0.0
6412,n_aɪ_n,147,0.0
6413,n_aɪ_n_θ,5,0.48963584909265034
6415,n_aɪ_n_z,1,0.0
6416,n_aɪ_s,152,0.0
6417,n_aɪ_t,619,0.0
6418,n_aɪ_t_s,46,0.40651909063424363
6421,n_aɪ_v_z,9,0.7820044449462648
6422,n_aɪ_z,85,0.10110692100170271
6423,n_aɪ_z_d,133,0.0
6424,n_ɜː,153,0.0
6425,n_ɜː_ɜ˞,2,0.033867369356318955
6426,n_ɜː_s,36,0.5284444644928434
6427,n_ɜː_s_t,5,0.48963584909265034
6428,n_ɜː_t,3,0.23554813451106882
6429,n_ɜː_v,15,0.9639078404721537
6431,n_ɜː_v_z,14,0.9982253065955268
6432,n_ɜː_z,3,0.23554813451106882
6433,n_ɔɪ,50,0.3650445806101261
6434,n_ɔɪ_d,18,0.8732200097732894
6435,n_ɔɪ_d_z,1,0.0
6436,n_ɔɪ_n,2,0.033867369356318955
6439,n_ɔɪ_z,66,0.22694889753239533
6441,n_əʊ,4726,0.0
6442,n_əʊ_d,1,0.0
6443,n_əʊ_d_z,1,0.0
6444,n_əʊ_l,2,0.033867369356318955
6446,n_əʊ_m,2,0.033867369356318955
6447,n_əʊ_m_z,2,0.033867369356318955
6448,n_əʊ_n,304,0.0
6450,n_əʊ_n_z,1,0.0
6451,n_əʊ_p,1,0.0
6452,n_əʊ_t,97,0.03541962695564205
6453,n_əʊ_t_s,56,0.3086742160346345
6454,n_əʊ_z,213,0.0
6455,n_əʊ_z_d,6,0.5803236797915148
6456,n_aʊ,1827,0.0
6457,n_aʊ_n,34,0.5568754007380342
6458,n_aʊ_n_d,3,0.23554813451106882
6459,n_aʊ_n_s,25,0.7098201258905722
6460,n_aʊ_n_s_t,76,0.15677556060391384
6461,n_aʊ_n_z,1,0.0
6462,n_aʊ_s,2,0.033867369356318955
6465,n_ɪə,285,0.0
6466,n_ɪə_ɜ˞,219,0.0
6467,n_ɪə_d,10,0.8344113943730964
6470,n_ɪə_m,17,0.9016509460184803
6472,n_ɪə_n,9,0.7820044449462648
6473,n_ɪə_n_z,5,0.48963584909265034
6474,n_ɪə_s,2,0.033867369356318955
6475,n_ɪə_z,29,0.6359951293669748
6476,n_ɛə,4,0.3786429146367648
6477,n_ɛə_ɜ˞,9,0.7820044449462648
6478,n_ɛə_z,5,0.48963584909265034
6479,n_ə,2804,0.0
6480,n_ə_ɜ˞,698,0.0
6483,n_ə_d,16,0.9318059948023432
6484,n_ə_d_z,1,0.0
6486,n_ə_k,7,0.6569991481240273
6487,n_ə_k_s,1,0.0
6488,n_ə_l,1,0.0
6490,n_ə_m,11,0.881819246751963
6493,n_ə_n,67,0.2194689675642295
6495,n_ə_n_s,58,0.2912195840865289
6497,n_ə_n_t,268,0.0
6498,n_ə_n_t_s,77,0.1502734291998825
6499,n_ə_n_z,3,0.23554813451106882
6500,n_ə_s,99,0.025268132377645358
6503,n_ə_t,199,0.0
6505,n_ə_z,300,0.0
6506,n_ɛ,1319,0.0
6507,n_ɛ_ɡ,9,0.7820044449462648
6508,n_ɛ_k,168,0.0
6509,n_ɛ_k_s,12,0.9250992250719607
6510,n_ɛ_k_s_t,458,0.0
6511,n_ɛ_k_t,8,0.7234184599172108
6512,n_ɛ_k_t_s,2,0.033867369356318955
6513,n_ɛ_l,23,0.7512946359146896
6514,n_ɛ_l_t,10,0.8344113943730964
6517,n_ɛ_n,18,0.8732200097732894
6520,n_ɛ_p,1,0.0
6522,n_ɛ_s,10,0.8344113943730964
6523,n_ɛ_s_k,2,0.033867369356318955
6524,n_ɛ_s_t,13,0.9649129456753878
6525,n_ɛ_s_t_s,4,0.3786429146367648
6526,n_ɛ_t,71,0.19062575946004823
6527,n_ɛ_t_s,6,0.5803236797915148
6528,n_ɪ,7068,0.0
6529,n_ɪ_ɲ,4,0.3786429146367648
6530,n_ɪ_ŋ,2054,0.0
6532,n_ɪ_ŋ_z,80,0.1312619697855658
6533,n_ɪ_ʃ,162,0.0
6534,n_ɪ_ʃ_t,174,0.0
6535,n_ɪ_θ,1,0.0
6537,n_ɪ_dʒ,145,0.0
6538,n_ɪ_dʒ_d,70,0.19768128157874898
6539,n_ɪ_b,1,0.0
6541,n_ɪ_d,39,0.4886307438894163
6544,n_ɪ_ɡ,6,0.5803236797915148
6546,n_ɪ_k,220,0.0
6547,n_ɪ_k_s,42,0.4517689961603307
6549,n_ɪ_k_t,5,0.48963584909265034
6550,n_ɪ_l,4,0.3786429146367648
6552,n_ɪ_m,12,0.9250992250719607
6553,n_ɪ_m_f,3,0.23554813451106882
6554,n_ɪ_m_f_s,2,0.033867369356318955
6555,n_ɪ_m_z,2,0.033867369356318955
6556,n_ɪ_n,48,0.3853496843671471
6558,n_ɪ_p,4,0.3786429146367648
6559,n_ɪ_p_s,4,0.3786429146367648
6561,n_ɪ_s,1182,0.0
6562,n_ɪ_s_t,220,0.0
6563,n_ɪ_s_t_s,56,0.3086742160346345
6564,n_ɪ_t,291,0.0
6565,n_ɪ_t_s,287,0.0
6566,n_ɪ_z,143,0.0
6567,n_l̩,1674,0.0
6568,n_l̩_d,10,0.8344113943730964
6569,n_l̩_z,108,0.0
6570,n_ɒ,891,0.0
6571,n_ɒ_ɲ,2,0.033867369356318955
6575,n_ɒ_b,5,0.48963584909265034
6577,n_ɒ_b_z,3,0.23554813451106882
6578,n_ɒ_d,11,0.881819246751963
6579,n_ɒ_d_z,3,0.23554813451106882
6581,n_ɒ_k,30,0.6191322951917076
6582,n_ɒ_k_s,3,0.23554813451106882
6583,n_ɒ_k_t,25,0.7098201258905722
6584,n_ɒ_l,2,0.033867369356318955
6585,n_ɒ_n,52,0.3455359637637201
6588,n_ɒ_p,1,0.0
6589,n_ɒ_s,12,0.9250992250719607
6590,n_ɒ_t,5357,0.0
6591,n_ɒ_t_s,8,0.7234184599172108
6592,n_ʊ_k,2,0.033867369356318955
6593,n_ʊ_k_s,1,0.0
6594,n_ʌ,1239,0.0
6595,n_ʌ_dʒ,1,0.0
6596,n_ʌ_dʒ_d,5,0.48963584909265034
6597,n_ʌ_b,1,0.0
6599,n_ʌ_f,495,0.0
6602,n_ʌ_l,1,0.0
6605,n_ʌ_m,3025,0.0
6608,n_ʌ_n,146,0.0
6609,n_ʌ_n_z,5,0.48963584909265034
6610,n_ʌ_p,1,0.0
6611,n_ʌ_t,26,0.6903115090441662
6612,n_ʌ_t_s,26,0.6903115090441662
6613,n_iː,301,0.0
6614,n_iː_θ,73,0.17680803844597315
6615,n_iː_d,472,0.0
6616,n_iː_d_z,164,0.0
6620,n_iː_k,70,0.19768128157874898
6621,n_iː_k_s,43,0.4400647862856458
6622,n_iː_l,4,0.3786429146367648
6624,n_iː_l_z,1,0.0
6627,n_iː_n,2,0.033867369356318955
6631,n_iː_s,6,0.5803236797915148
6632,n_iː_t,52,0.3455359637637201
6633,n_iː_z,147,0.0
6634,n_j_ɔː,1,0.0
6635,n_j_ɔː_ɜ˞,7,0.6569991481240273
6642,n_j_ʊə,82,0.11897971688313469
6643,n_j_ʊə_ɜ˞,36,0.5284444644928434
6645,n_j_ʊə_l,73,0.17680803844597315
6646,n_j_ʊə_l_z,3,0.23554813451106882
6647,n_j_ʊə_m,3,0.23554813451106882
6648,n_j_ʊə_n_s,2,0.033867369356318955
6649,n_j_ʊə_s,27,0.6715392446185393
6650,n_j_ʊə_z,8,0.7234184599172108
6651,n_j_ə,68,0.21209985545758814
6652,n_j_ə_ɜ˞,78,0.14385519860897034
6653,n_j_ə_d,1,0.0
6654,n_j_ə_d_z,4,0.3786429146367648
6655,n_j_ə_l,99,0.025268132377645358
6656,n_j_ə_l_z,4,0.3786429146367648
6657,n_j_ə_m,13,0.9649129456753878
6658,n_j_ə_m_z,1,0.0
6659,n_j_ə_n,358,0.0
6660,n_j_ə_n_s,15,0.9639078404721537
6662,n_j_ə_n_t,42,0.4517689961603307
6663,n_j_ə_n_z,129,0.0
6664,n_j_ə_s,92,0.06174354535379756
6665,n_j_ə_z,7,0.6569991481240273
6668,n_j_ʊ,177,0.0
6669,n_j_uː,2094,0.0
6670,n_j_uː_d,131,0.0
6671,n_j_uː_d_z,1,0.0
6673,n_j_uː_l_z,1,0.0
6674,n_j_uː_s,121,0.0
6675,n_j_uː_t,20,0.8208130603464577
6676,n_j_uː_t_s,1,0.0
6677,n_j_uː_z,166,0.0
6678,n_uː,22,0.7734052079675909
6680,n_uː_n,133,0.0
6681,n_uː_n_z,8,0.7234184599172108
6682,n_uː_s,1,0.0
6684,n_uː_z,2,0.033867369356318955
6687,n_w_iː,1,0.0
6689,n_æ,1048,0.0
6691,n_æ_ʃ,1,0.0
6702,n_æ_k,10,0.8344113943730964
6704,n_æ_k_t,1,0.0
6706,n_æ_l,12,0.9250992250719607
6707,n_æ_l_z,5,0.48963584909265034
6708,n_æ_m,27,0.6715392446185393
6709,n_æ_n,106,0.0
6712,n_æ_n_s,32,0.5870304495218972
6713,n_æ_n_s_t,10,0.8344113943730964
6714,n_æ_p,13,0.9649129456753878
6715,n_æ_p_s,1,0.0
6716,n_æ_p_t,5,0.48963584909265034
6719,n_æ_t,1,0.0
6720,n_æ_t_s,1,0.0
6722,p_ɑː,953,0.0
6723,p_ɑː_ð_z,11,0.881819246751963
6724,p_ɑː_ɲ,1,0.0
6725,p_ɑː_ɲ_t,5,0.48963584909265034
6726,p_ɑː_ɜ˞,6,0.5803236797915148
6727,p_ɑː_θ,57,0.29987034072960983
6728,p_ɑː_d,1,0.0
6729,p_ɑː_k,63,0.250088231005581
6730,p_ɑː_k_s,13,0.9649129456753878
6731,p_ɑː_k_t,20,0.8208130603464577
6732,p_ɑː_m,22,0.7734052079675909
6734,p_ɑː_m_z,10,0.8344113943730964
6735,p_ɑː_s,166,0.0
6736,p_ɑː_s_t,414,0.0
6738,p_ɑː_t,982,0.0
6739,p_ɑː_t_s,114,0.0
6742,p_ɔː,966,0.0
6743,p_ɔː_ɲ,13,0.9649129456753878
6744,p_ɔː_ɜ˞,260,0.0
6745,p_ɔː_d,35,0.5424568268591953
6746,p_ɔː_k,8,0.7234184599172108
6747,p_ɔː_l,5,0.48963584909265034
6748,p_ɔː_l_d,10,0.8344113943730964
6750,p_ɔː_n,6,0.5803236797915148
6751,p_ɔː_n_ɲ,2,0.033867369356318955
6753,p_ɔː_n_z,2,0.033867369356318955
6754,p_ɔː_t,508,0.0
6755,p_ɔː_t_s,95,0.045782626148028416
6756,p_ɔː_z,35,0.5424568268591953
6757,p_ɔː_z_d,30,0.6191322951917076
6759,p_eɪ,1074,0.0
6760,p_eɪ_dʒ,63,0.250088231005581
6762,p_eɪ_d,132,0.0
6764,p_eɪ_k,3,0.23554813451106882
6765,p_eɪ_l,62,0.2580468963036725
6767,p_eɪ_l_z,1,0.0
6768,p_eɪ_n,382,0.0
6769,p_eɪ_n_d,8,0.7234184599172108
6770,p_eɪ_n_t,43,0.4400647862856458
6771,p_eɪ_n_t_s,4,0.3786429146367648
6772,p_eɪ_n_z,38,0.5015511058843599
6773,p_eɪ_s,48,0.3853496843671471
6774,p_eɪ_s_t,12,0.9250992250719607
6776,p_eɪ_t,21,0.7965445414407768
6777,p_eɪ_t_s,2,0.033867369356318955
6778,p_eɪ_v,21,0.7965445414407768
6779,p_eɪ_v_d,3,0.23554813451106882
6781,p_eɪ_z,18,0.8732200097732894
6782,p_aɪ,160,0.0
6783,p_aɪ_d,41,0.46375526216358076
6784,p_aɪ_k,6,0.5803236797915148
6787,p_aɪ_l,26,0.6903115090441662
6788,p_aɪ_l_d,20,0.8208130603464577
6789,p_aɪ_l_z,11,0.881819246751963
6790,p_aɪ_n,22,0.7734052079675909
6792,p_aɪ_n_t,10,0.8344113943730964
6793,p_aɪ_n_t_s,5,0.48963584909265034
6794,p_aɪ_n_z,5,0.48963584909265034
6795,p_aɪ_p,27,0.6715392446185393
